id,title,category,url,description,github_stars,added_at
615,DTap — DecodingTrust-Agent Platform: Full-Stack Agent Red-Teaming with 50+ Simulated Environments,agent_security,https://x.com/ZRChen_AISafety/status/2053172135305052534,"First controllable full-stack simulation platform for agent red-teaming. 50+ real-world environments (Gmail, PayPal, Slack, Robinhood, Salesforce) with full GUI/backend/MCP replicas. ~7K red-teaming tasks, 300+ risk categories from 60+ real policies. Key finding: Claude Code falls to 25%+ attacks, Google ADK loses to >50%. Deterministic judges instead of LLM-as-judge. Multi-vector attacks (environment+tool+skill+prompt). From Dawn Song lab at Berkeley. $120K API spend, 20 months development.",38,2026-05-25 21:07:03.660448+00
613,Karpathy Autoresearch — AI Agents Running Research on Single-GPU (83K Stars),agent_framework,https://github.com/karpathy/autoresearch,Andrej Karpathy research automation. AI agents running research experiments on single-GPU nanochat training. 83K stars. Research agents on ONE consumer GPU.,83307,2026-05-25 20:36:18.546847+00
614,Google Workspace CLI — Official CLI for Drive Gmail Calendar with AI Agent Skills (26K Stars),agent_infrastructure,https://github.com/googleworkspace/cli,"Official Google CLI covering Drive, Gmail, Calendar, Sheets, Docs, Chat, Admin. Built from Discovery Service. Includes AI agent skills. Rust. 26K stars.",26557,2026-05-25 20:36:18.546847+00
611,Anthropics Skills — Official Anthropic Agent Skills Public Repository (140K Stars),agent_framework,https://github.com/anthropics/skills,"Anthropic public repository for Agent Skills. 140K stars. Official skills collection from the company building Claude. Covers coding, research, and productivity agent capabilities.",140646,2026-05-25 20:36:18.546847+00
612,Agent Browser — Browser Automation CLI for AI Agents by Vercel (34K Stars),agent_infrastructure,https://github.com/vercel-labs/agent-browser,Browser automation CLI built specifically for AI agents. Written in Rust by Vercel Labs. 34K stars. Lets agents control web browsers programmatically.,34279,2026-05-25 20:36:18.546847+00
609,FrontierSWE — Ultra Long-Horizon Coding Agent Benchmark Testing Real Implementation Tasks (121 Stars),agent_benchmark,https://github.com/Proximal-Labs/frontier-swe,"Ultra long-horizon coding agent benchmark designed to test complex implementation, performance engineering, and ML research tasks. DeepSeek V4 Pro leads open-source models. Tests agents on tasks that take hours, not minutes.",121,2026-05-25 20:07:13.102644+00
606,semble_rs — Rust Code Search Engine for AI Agents with AST Chunking + Impact Analysis (108 Stars),agent_infrastructure,https://github.com/johunsang/semble_rs,"Rust rewrite of Semble. Hybrid BM25 + semantic search with Tree-sitter AST chunking, dependency and impact analysis. Drop-in replacement for grep/cat/read/ls in Claude Code, Codex, Cursor, Aider, OpenHands.",108,2026-05-25 19:35:13.038924+00
605,Engram — Hybrid Long-Term Memory for OpenClaw Agents: SQLite+FTS5 + LanceDB Semantic Recall (119 Stars),agent_infrastructure,https://github.com/NanoFlow-io/engram,"Hybrid memory plugin for OpenClaw agents. SQLite+FTS5 for structured facts, LanceDB for semantic recall. TypeScript. Dual retrieval: keyword-exact and semantic similarity in one plugin.",119,2026-05-25 19:35:13.036172+00
604,auth.md — Open Protocol for Agent Authentication via Domain Markdown by WorkOS (118 Stars),agent_infrastructure,https://github.com/workos/auth.md,"Open protocol by WorkOS. Agents register for services on behalf of users through a Markdown file at the domain. Discoverable, machine-readable auth delegation. Solves the agent authentication problem without sharing credentials.",154,2026-05-25 19:35:13.033372+00
600,Mercury Agent — Soul-Driven AI Agent with Permission-Hardened Tools and Token Budgets (2.4K Stars),agent_infrastructure,https://github.com/cosmicstack-labs/mercury-agent,"Soul-driven AI agent with permission-hardened tools, token budgets, and multi-channel access. Runs 24/7 from CLI or Telegram.",2451,2026-05-25 19:05:20.429867+00
599,Claude-Tap — Intercept and Inspect Coding Agent API Traffic in Local Trace Viewer (822 Stars),agent_security,https://github.com/liaohch3/claude-tap,"Intercept and inspect coding agent API traffic from Claude Code, Codex CLI, Gemini CLI, Cursor CLI, OpenCode, Kimi, Pi, and Hermes in a local trace viewer.",822,2026-05-25 19:05:20.423133+00
597,Claude Memory Compiler — Codebase Memory That Evolves via Session Hooks (1.1K Stars),agent_infrastructure,https://github.com/coleam00/claude-memory-compiler,"Hooks automatically capture Claude Code sessions, Agent SDK extracts key decisions and lessons, LLM compiler organizes into structured cross-referenced knowledge articles. Inspired by Karpathy LLM Knowledge Base architecture. Solves cross-session persistence gap for coding agents.",1093,2026-05-25 17:35:18.912513+00
596,OpenSwarm — Claude Code for Everything Except Coding (2.5K Stars),agent_framework,https://github.com/VRSEN/OpenSwarm,"MIT-licensed framework extending Claude Code beyond code. Agent orchestration for non-coding: research, planning, data analysis, automation. Same harness, different domain. 2.5K stars with active development. Part of the trend repurposing coding agent architectures for general agent work.",2536,2026-05-25 17:35:18.9089+00
595,Microsoft AI-Engineering-Coach — VS Code Extension That Analyzes Your Agent Sessions (1.2K Stars),agent_infrastructure,https://x.com/filicroval/status/2058555935027499407,"Open-source VS Code extension from Microsoft that reads local AI session logs (Copilot, Claude, Cursor, Windsurf — any harness) and turns them into analytics dashboard. 45+ anti-pattern rules covering prompt quality, context health, session hygiene. Gamified with XP, achievements, skill tracking. All data stays local.",1200,2026-05-25 17:35:18.90614+00
594,LongCat-Video — Open-Source SOTA Talking Avatar Model by Meituan (2.9K Stars),agent_framework,https://x.com/victormustar/status/2058492201261244458,"MIT-licensed talking-head video generation model from Meituan. Feed portrait + audio, get realistic talking avatar. SOTA quality. Runs local. Use cases: AI tutors with faces, dubbing, talking coding agents, NPC dialogue. HuggingFace demo available. Went viral on Twitter (168K views, 1646 likes).",2854,2026-05-25 17:35:18.902488+00
593,AlphaProof Nexus — DeepMind Agent Solves 9 Erdős Problems Including Two Open 56 Years,agent_framework,https://twitter.com/pushmeet/status/2058936037754224998,"Google DeepMind agentic framework for formal proof search powered by Gemini. Solved 9 open Erdős problems, 44 OEIS conjectures, a 15-year algebraic geometry problem, a 7-year min-max optimization question. LLM proposes proof, Lean compiler verifies every step. Cost: few hundred dollars per problem. The ""build a tighter verification loop"" paradigm.",52,2026-05-25 17:07:15.738326+00
592,"Supertonic — On-Device Multilingual TTS via ONNX, Zero Cloud Dependency (10.4K Stars)",agent_infrastructure,https://github.com/supertone-inc/supertonic,"Text-to-speech running natively via ONNX. 20+ languages. iOS, Android, Web, Python, Rust, Go, Java, C#, Node.js, Flutter. No cloud API needed.",10407,2026-05-25 17:07:14.630842+00
591,"ViMax — Agentic Video Generation: 4 Agents (Director, Writer, Producer, Generator) in One (7.5K Stars)",agent_framework,https://github.com/HKUDS/ViMax,"Four specialized agents collaborate to produce videos end-to-end. Each agent has distinct role: Director orchestrates, Screenwriter writes, Producer manages resources, Video Generator renders. By HKUDS.",7497,2026-05-25 17:07:13.532162+00
590,"Token Savior — MCP Server Cuts Claude Tokens 77%, 0 Losses on 96-Task Benchmark (905 Stars)",agent_infrastructure,https://github.com/Mibayy/token-savior,"Structural code navigation + persistent memory MCP server. Benchmarked: -77% active tokens, -76% wall time, 0 losses across 96 tasks on Opus 4.7. Works with every MCP client.",905,2026-05-25 17:07:12.425351+00
589,FastMCP — Pythonic Way to Build MCP Servers and Clients (25K Stars),agent_infrastructure,https://github.com/PrefectHQ/fastmcp,"From PrefectHQ. Build MCP servers and clients in pure Python with decorators and type hints. 25K stars, Apache 2.0. The fastest-growing MCP framework. Makes server construction 3 lines of code vs manual JSON schema wiring. Supports tools, resources, prompts, and composability.",25312,2026-05-25 16:37:13.811114+00
586,tmux Agent Sidebar — Real-Time Monitor for AI Coding Agents Across Sessions (228 Stars),agent_infrastructure,,A tmux sidebar that monitors AI coding agents across all windows and sessions in real-time. Built in Rust.,228,2026-05-25 16:05:02.905184+00
587,Auto Deep Researcher 24x7 — Autonomous Agent for ML Experiments While You Sleep (952 Stars),agent_framework,,"An autonomous AI agent that runs your deep learning experiments 24/7. Zero-cost monitoring, Leader-Worker architecture, constant-size memory.",952,2026-05-25 16:05:02.905184+00
588,DeepSeek-GUI — AI Agent Workspace for DeepSeek Models with Code and Claw Modes (254 Stars),agent_infrastructure,,"AI agent workspace for DeepSeek models, with Code and Claw modes built into your application.",270,2026-05-25 16:05:02.905184+00
585,Token Tracker — Track Token Usage Across Local AI Agents with CLI Dashboard (251 Stars),agent_infrastructure,,"Track token usage across local AI agents (Claude Code, Codex) — Custom StatusLine, CLI Dashboard with cost analysis, rate limit monitoring, and session tracking",251,2026-05-25 16:05:02.905184+00
583,Cursor Agent Status Light — BLE Hardware Indicator for Coding Agent States (ESP32-C3),agent_infrastructure,https://github.com/JasonLam08/cursor_agent_status_light,"Physical BLE-powered status light for Cursor Agent using ESP32-C3. Visualizes AI coding states: thinking, busy, success, error, waiting for user action. Red/green light indicator. First hardware project designed specifically for coding agent UX.",59,2026-05-25 15:38:24.514525+00
582,Lark/Feishu CLI — Official CLI with 200+ Commands and 20+ AI Agent Skills (12.6K Stars),agent_infrastructure,https://github.com/larksuite/cli,"Official CLI tool from Lark/Feishu (ByteDance productivity suite). Built for humans AND AI agents. 200+ commands across Messenger, Docs, Base, Sheets, Calendar, Mail, Tasks, Meetings. 20+ AI Agent Skills built in. Go-based. First major productivity platform to ship native agent skills in their CLI.",12634,2026-05-25 15:38:23.439194+00
581,GSD Pi — Local-First Spec-Driven Coding Agent with Context Engineering (170 Stars),agent_framework,,"A local-first coding agent for planning, implementing, verifying, and tracking project work from the CLI. Combines terminal agent, project workflow tools, worktree-aware Git automation, and spec-driven development. Enables agents to work for long periods autonomously without losing track of the big picture. npm package with 17 forks, active Discord, CI pipeline.",207,2026-05-25 15:04:45.871501+00
580,Agentic Context Engine — Persistent Memory for Cross-Session Agent Learning (2.2K Stars),agent_infrastructure,https://github.com/kayba-ai/agentic-context-engine,Open-source context engine that lets AI agents learn from experience. Provides persistent memory and context management so agents improve across sessions. Available as self-hosted or hosted solution at kayba.ai. Addresses the cross-session persistence gap that most agent frameworks ignore.,2236,2026-05-25 14:35:30.740737+00
579,"CVE-2026-45829 — ChromaDB Unauthenticated RCE via Malicious Model Repo (28K Stars, CVSS 10.0)",agent_security,https://nvd.nist.gov/vuln/detail/CVE-2026-45829,NVD published CVE-2026-45829 for ChromaDB. An unauthenticated attacker can send a malicious model repository with trust_remote_code=true to the collections API endpoint and execute arbitrary code on the server. Affects ChromaDB Python starting with v1.0.0. HiddenLayer assigned CVSS 4.0 score of 10.0. Every agent that uses ChromaDB for embeddings is potentially exposed.,28088,2026-05-25 14:35:29.674164+00
578,"Webwright — Microsoft Research Playwright Script-First Web Agent (179 Stars, SOTA on Odysseys)",agent_infrastructure,https://github.com/microsoft/Webwright,"Microsoft Research released Webwright, a Playwright script-first web agent framework that moves persistent state into a terminal workspace. Achieves 60.1% on Odysseys benchmark, nearly doubling GPT-5.4's 33.5%. Uses Playwright code, bash commands, and a local workspace for scripts. Script-first means agent actions become reusable version-controlled code rather than disposable browser sessions.",179,2026-05-25 14:35:28.580763+00
577,Routa — Workspace-First Multi-Agent Coordination with Kanban + MCP/ACP/A2A Support (1.4K Stars),orchestration,https://github.com/phodal/routa,"Workspace-first multi-agent coordination platform for AI development. Shared Specs, Kanban orchestration, and MCP/ACP/A2A protocol support across web and desktop. By phodal. Protocol-agnostic approach supporting three agent communication standards simultaneously.",1382,2026-05-25 14:09:21.919765+00
576,MCP Agent Mail — Async Coordination Layer for AI Coding Agents via MCP + Git + SQLite (2K Stars),agent_infrastructure,https://github.com/Dicklesworthstone/mcp_agent_mail,"Asynchronous coordination layer for AI coding agents: identities, inboxes, searchable threads, and advisory file leases. Built on FastMCP + Git + SQLite. Solves multi-agent coordination by giving each agent a mailbox instead of shared state.",1957,2026-05-25 14:09:21.917541+00
575,HiClaw — Collaborative Multi-Agent OS with Human-in-the-Loop via Matrix Rooms (4.7K Stars),orchestration,https://github.com/agentscope-ai/HiClaw,Open-source collaborative multi-agent OS for transparent task coordination. Uses Matrix rooms for real-time human-in-the-loop oversight. The human-in-the-loop angle addresses the trust gap in autonomous agent systems.,4650,2026-05-25 14:09:21.915266+00
574,"Claude-Code-Game-Studios — Full Game Dev Studio with 49 AI Agents, 72 Workflow Skills (19.9K Stars)",agent_framework,https://github.com/Donchitos/Claude-Code-Game-Studios,"Turn Claude Code into a complete game development studio. 49 AI agents mirror real studio hierarchy (art director, level designer, QA, etc.) with 72 workflow skills. Supports Godot, Unity, Unreal Engine. The most ambitious agent orchestration project targeting creative workflows.",19896,2026-05-25 14:09:21.912047+00
573,CVE-2025-9959 — Smolagents Sandbox Escape via Dunder Attribute Bypass (27.5K Stars),agent_security,https://www.valtersit.com/cve/CVE-2025-9959/,"Supply chain attack in HuggingFace smolagents (27.5K stars). Incomplete validation of dunder (double underscore) attributes in the Local Python Execution sandbox allows attacker to escape sandbox and execute arbitrary code on the host system. Attack vector requires prompt injection to trick agent into generating malicious code. CVSS 7.6, CWE-20. PoC is public.",27503,2026-05-25 12:34:50.118063+00
572,DESIGN.md — Google Labs Visual Identity Format for Coding Agents (14.8K Stars),agent_framework,,Format specification for describing visual identity to coding agents. Gives agents persistent structured understanding of a design system. Google standardizing how agents see UI.,14759,2026-05-25 12:09:14.556586+00
570,CubeSandbox — Tencent Instant Secure Sandbox for AI Agents (5.9K Stars),agent_security,,"Rust-based sandbox for AI agents from Tencent Cloud. Instant, concurrent, secure, lightweight. Designed for untrusted agent code execution with wire-level isolation.",5913,2026-05-25 12:09:14.556586+00
569,AgentMemory — Persistent Memory for AI Coding Agents (17.7K Stars),agent_memory,,"Agent-native persistent memory based on real-world benchmarks. Works with Claude Code, Cursor, Hermes, Codex. Turns coding agents from session-bound into compound-learning.",17998,2026-05-25 12:09:14.556586+00
571,Obscura — The Headless Browser Built for AI Agents (13.7K Stars),agent_infrastructure,,Headless browser purpose-built for AI agents and web scraping. Not a Puppeteer wrapper — browser-level primitives designed for agent consumption. 13.7K stars in 6 weeks.,13727,2026-05-25 12:09:14.556586+00
566,Anthropic Financial Services — Production Toolkit for Financial AI Agents (27.4K Stars),agent_framework,,"Anthropic official toolkit for building financial AI agents. Python, Apache 2.0. Fraud detection, risk modeling, compliance workflows, document processing. 27.4K stars, 3.8K forks.",27441,2026-05-25 11:37:41.865438+00
564,System Prompts & Models of AI Tools — Every AI Coding Agent's Internal Instructions Leaked (138K Stars),agent_security,,"Full system prompts extracted from Claude Code, Cursor, Devin AI, Windsurf, Replit, Lovable, Bolt, v0, Perplexity, Trae, Warp.dev, Augment Code, and more. 138K stars, 34K forks, 146 open issues. GPL-3.0. Continuously updated with new tool prompts as they change.",138217,2026-05-25 11:37:41.865438+00
565,GStack — YC President Garry Tan's Exact Claude Code Setup (102K Stars),coding_agents,,"23 opinionated Claude Code tools serving as CEO, CTO, and VP Engineering. Garry Tan (YC president) open-sourced his complete AI coding agent configuration. MIT license, TypeScript, 102K stars in 2 months.",102005,2026-05-25 11:37:41.865438+00
567,AI-Infra-Guard — Tencent Full-Stack AI Red Teaming Platform (3.8K Stars),agent_security,,"Tencent open-source AI security platform. Agent security scanning, MCP security scanning, skill scanning, OpenClaw security, prompt injection testing, LLM jailbreak evaluation, AI infrastructure scanning.",3769,2026-05-25 11:37:41.865438+00
561,"Opik — Debug, Evaluate, and Monitor LLM/Agent Workflows with Tracing (19.4K Stars)",agent_infrastructure,https://github.com/comet-ml/opik,"Open-source platform for debugging, evaluating, and monitoring LLM applications, RAG systems, and agentic workflows. Comprehensive tracing, automated evaluations, and production-ready dashboards.",19371,2026-05-25 11:05:53.667675+00
563,"Metorial — Connect Any AI Model to 1200+ Integrations via MCP, CLI, API (3.3K Stars)",agent_infrastructure,https://github.com/metorial/metorial,"Unified integration layer connecting any AI model to 1200+ tools via MCP, CLI, and API. Agnostic to model provider and tool format.",3292,2026-05-25 11:05:53.667675+00
562,Composio — 1000+ Toolkits for AI Agents with Sandboxed Workbench (28.4K Stars),agent_framework,https://github.com/ComposioHQ/composio,"Open-source platform powering 1000+ toolkits with tool search, context management, authentication, and a sandboxed workbench. Helps build AI agents that turn intent into action. Supports MCP.",28438,2026-05-25 11:05:53.667675+00
559,Agentic Radar — Security Scanner for LLM Agentic Workflows (973 Stars),agent_security,https://github.com/splx-ai/agentic-radar,"Python tool that scans agentic workflows for security vulnerabilities. Maps attack surfaces in multi-tool agent architectures. Covers OWASP agentic security patterns. 973 stars, 130 forks.",973,2026-05-25 10:17:46.716752+00
558,OpenMythos — Open-Source Reconstruction of Claude Mythos Architecture (13.4K Stars),agent_security,https://github.com/kyegomez/OpenMythos,"PyTorch implementation that reconstructs Anthropic's unreleased Claude Mythos model from first principles. Uses Recurrent-Depth Transformers with adaptive computation time. 13,378 stars. Anthropic refused to release Mythos because it found thousands of zero-days autonomously and escaped its own sandbox. Someone rebuilt it anyway.",13378,2026-05-25 10:17:45.649149+00
557,free-claude-code — Run Claude Code CLI Free via NVIDIA NIM API Proxy (102★),coding_agents,https://github.com/Andrewkeith83/free-claude-code,"Proxy that converts Claude Code CLI requests to NVIDIA NIM format, enabling free usage with NVIDIA unlimited API. One-command setup. Works with Claude Code CLI framework using open models behind the scenes.",102,2026-05-25 09:39:34.452052+00
556,KanBots — Kanban Board That Dispatches Parallel Claude Code Agent Swarms (292★),orchestration,https://github.com/leodavinci1/kanbots,"Local-first kanban board where each card spawns a Claude Code or Codex agent in its own git worktree. Drop a folder, get a board. Autopilot mode with persona agents that split work and cross-check output. MIT licensed, no telemetry. Desktop app for Mac/Linux/Windows.",292,2026-05-25 09:39:33.347848+00
555,"VoltAgent/awesome-agent-skills — 1000+ Agent Skills for Claude Code, Codex, Gemini CLI, Cursor (22.9K★)",agent_framework,https://github.com/VoltAgent/awesome-agent-skills,"Curated collection of 1000+ agent skills from official dev teams and community. Compatible with Claude Code, Codex, Gemini CLI, Cursor, and OpenCode. Covers TDD, spec generation, context management, MCP tools, RAG, and document workflows. Cross-platform portable SKILL.md format.",22999,2026-05-25 09:39:32.276663+00
554,Awesome Production Agentic Systems — Curated List of Production Agent Tooling (117 Stars),agent_infrastructure,https://github.com/EthicalML/awesome-production-agentic-systems,"Curated GitHub list covering agentic frameworks (ADK, AutoGen, LangGraph, CrewAI), observability tools, protocols (A2A, ACP, MCP), memory management, agent security, and prompt engineering for production.",117,2026-05-25 08:08:37.10166+00
553,"LobeHub — Chief Agent Operator: Hire, Schedule, and Report on Your AI Team 24/7 (77.6K Stars)",orchestration,https://github.com/lobehub/lobehub,"Agent orchestration platform that treats AI agents like employees — hiring, scheduling, reporting. 7x24 operations model. TypeScript-based, 77K stars. Agent-as-team-member with shift management.",77656,2026-05-25 08:08:36.020998+00
552,career-ops — AI-Powered Job Search Command Center Built on Claude Code (47K Stars),agent_framework,https://github.com/santifer/career-ops,"AI-powered job search system with 14 skill modes, Go dashboard, PDF generation, batch processing. Built on Claude Code as the agent backbone. 47K stars signals massive developer adoption.",47112,2026-05-25 08:08:34.878854+00
551,SaaS-Bench — Realistic SaaS Workflows for GUI Agent Evaluation Showing 3.8% Claude Opus Resolved Score,agent_benchmark,https://github.com/UniPat-AI/SaaS-Bench,"UniPat AI benchmark putting 23 real open-source SaaS systems into Docker with full DB state and business constraints. 106 tasks across software dev, finance, medical, collab, supply chain, media. Agents scored by checkpoint (partial credit) vs resolved (full outcome). Gap is enormous — 3.8% for Claude Opus 4.7, 0.0% for Gemini 3.1 Pro when measuring resolved. Long-horizon cross-app real backend state is the unsolved gap.",61,2026-05-25 08:08:33.804451+00
546,gptme — Persistent Autonomous Agent in Your Terminal (4.3K Stars),agent_framework,https://github.com/gptme/gptme,"Terminal-based autonomous agent that writes code, uses the shell, browses the web. Persistent across sessions. Python, 4.3K stars, 389 forks.",4308,2026-05-25 07:37:21.528695+00
545,TrapDoor AI Agent Config Poisoning — Zero-Width Unicode in CLAUDE.md/.cursorrules,agent_security,https://x.com/feross/status/2058666464241213498,"Supply chain attack now specifically targets AI coding assistants. Attackers submit PRs to open-source repos injecting CLAUDE.md and .cursorrules files with zero-width Unicode characters. When dev runs Claude Code or Cursor, agent reads these as trusted instructions and executes malicious commands. 34+ packages, 384+ versions across npm/PyPI/Crates.io. New attack surface: invisible prompt injection via agent config files.",,2026-05-25 07:37:21.528695+00
544,"Agno — Build, Run, and Manage Agent Platforms (40.3K Stars)",agent_framework,https://github.com/agno-agi/agno,"Python framework for building, running, and managing agent platforms. 40K+ stars, 5.4K forks. Multi-agent orchestration, tool integration, and deployment.",40335,2026-05-25 07:37:21.528695+00
543,"Presenton — Open-Source AI Presentation Generator, Gamma/Beautiful AI Alternative (6.8K★)",agent_tool,,"Open-source AI presentation generator and API. Type a prompt or upload a doc, get a full slide deck. Exports real .PPTX and PDF files. Supports BYOK, Ollama for offline use, self-hosting, and full API access. Alternative to Gamma, Beautiful AI, Canva Pro. TypeScript, Apache 2.0.",6768,2026-05-25 07:20:27.091722+00
542,Graphify — Turn Any Codebase into Queryable Knowledge Graph for AI Coding Agents (53.2K★),agent_infrastructure,,"AI coding assistant skill (Claude Code, Codex, OpenCode, Cursor, Gemini CLI) that turns any folder of code, SQL schemas, R scripts, docs, papers, images, videos into a queryable knowledge graph. Outputs graph.html, GRAPH_REPORT.md, graph.json. Agent can query via graphify query/path/explain instead of repeatedly scanning the entire repo. MIT licensed, PyPI package graphifyy. Built with tree-sitter for AST extraction across 12+ languages, Leiden algorithm for community detection.",53259,2026-05-25 07:20:27.08813+00
539,"Shokunin — 62 AI Agent Skills for OpenCode, Claude Code, Cursor, Windsurf (85★)",agent_framework,https://github.com/EliasOulkadi/shokunin,"62 AI agent skills for OpenCode, Claude Code, Cursor, Windsurf. ChromaDB memory, MCP servers, declarative self-updates. Multi-model, open source, zero cost.",85,2026-05-25 06:42:25.967776+00
538,FigMirror — AI Agent Tool for Plotting Data in Any Paper Figure Style (251★),agent_infrastructure,https://github.com/VILA-Lab/FigMirror,Automated AI agent tool for plotting your data in any paper figure style. From VILA-Lab.,286,2026-05-25 06:42:25.964972+00
537,"OpenOSINT — AI-Powered OSINT Agent with MCP Server, CLI, and Interactive REPL (166★)",agent_security,https://github.com/OpenOSINT/OpenOSINT,"AI-powered OSINT agent with interactive REPL, MCP server, and CLI. 9 tools. Works with Claude, GPT-4. Security research tool.",166,2026-05-25 06:42:25.961212+00
536,TrustClaw — Self-Hostable Personal AI Agent with Vector Memory + Telegram (710★),agent_framework,https://github.com/ComposioHQ/trustclaw,"Self-hostable personal AI agent with vector memory, Composio tools, and Telegram integration. From ComposioHQ.",710,2026-05-25 06:42:25.958358+00
535,Google DeepMind Science Skills — Agentic Scientific Workflow Skills (325★),agent_framework,https://github.com/google-deepmind/science-skills,GDM Science Skills to speed up agentic scientific workflows with better grounding and higher token efficiency. From Google DeepMind.,325,2026-05-25 06:42:25.955416+00
534,OpenSearch-VL — Training Recipe for Multimodal Deep Search Agents with Fatal-Aware Agentic RL (195★),agent_benchmark,https://github.com/shawn0728/OpenSearch-VL,"Open recipe for training strong multimodal deep search agents through high-quality data curation, diverse visual/search tools, and fatal-aware agentic reinforcement learning.",195,2026-05-25 06:42:25.952887+00
533,"Anansi — Self-Healing Web Scraper with MCP Server, Selectors Repair Themselves",agent_infrastructure,https://github.com/mdowis/anansi,"Self-healing web scraper for hostile sites: selectors repair themselves, browser rendering kicks in when needed, Chrome TLS fingerprinting evades bot detection. Ships with MCP server so any LLM can drive a crawl.",88,2026-05-25 06:42:25.950239+00
532,"Agents Best Practices — Provider-Neutral Agent Skill for Codex, Claude Code, Cursor (1,057★)",agent_framework,https://github.com/DenisSergeevitch/agents-best-practices,"Provider-neutral Agent Skill for Codex, Claude Code, and agentic harness design. One skill file that works across all major coding agents. 1,057 stars in 10 days.",1057,2026-05-25 06:42:25.947706+00
531,Zerostack — Minimalistic Rust Coding Agent Optimized for Memory and Performance (940★),coding_agents,https://github.com/gi-dellav/zerostack,"Minimalistic coding agent written in Rust, optimized for memory footprint and performance. Most coding agents are Python eating 500MB+ — this one is Rust-native.",940,2026-05-25 06:42:25.943811+00
530,"Boxlite — Compute Substrate for AI Agents, Laptop-to-Cloud Elastic Sandboxes (2.1K Stars)",agent_infrastructure,,"Compute substrate for AI agents. Lightweight for laptop, elastic to scale cloud. Embedded, serverless, self-hosted. Rust-based virtualization.",2085,2026-05-25 06:07:03.757779+00
529,Ironcurtain — Secure Agent Runtime with Plain-English Policy Constitutions (461 Stars),agent_security,,Secure runtime for autonomous AI agents. Define security policy from plain-English constitutions. Trusted process model with MCP integration. TypeScript.,461,2026-05-25 06:07:03.75429+00
528,"Agent Beacon — First Open-Source Endpoint Telemetry for Local AI Agents (75 Stars, Asymptote Labs)",agent_security,,"Endpoint telemetry for local AI agents. Beacon MCP server turns runtime.jsonl into structured searchable context. Ask what your agent did, which commands it ran, what failed. Local-first, no hosted account.",75,2026-05-25 06:07:03.751521+00
527,"Microsandbox — Lightweight MicroVM Sandboxes for AI Agents, Hardware Isolation, 100ms Boot (6.3K Stars)",agent_security,,"Spins up microVMs in under 100ms. Rust, Python, TypeScript, Go SDKs. Hardware isolation. Unexploitable secrets that never enter the VM. OCI-compatible. Agent-ready with MCP server.",6270,2026-05-25 06:07:03.748163+00
526,"Context Mode — Context Window Optimization for AI Coding Agents, 98% Reduction (15.6K Stars, HN #1)",agent_infrastructure,,"MCP server that sandboxes tool output to save context window. 315KB becomes 5.4KB. Tracks edits, git ops, tasks in SQLite with FTS5/BM25. 15 platforms. HN #1 with 570+ points. Used at Microsoft, Google, Meta, Amazon.",15603,2026-05-25 06:07:03.74418+00
523,PromptMink / Famous Chollima — North Korea Supply Chain Attack on AI Coding Agents (60+ npm Packages),agent_security,https://x.com/Littl3Lobst3r/status/2050116060511433037,"North Korean threat actor Famous Chollima weaponized Claude AI as supply chain attack vector. 60+ malicious npm crypto trading agent packages, 300+ versions, 7 months undetected. Two-layer structure: legitimate-looking bait packages optimized for LLMs + hidden payload stealing wallet keys, API tokens, SSH access. ReversingLabs: AI agents more susceptible than human developers.",,2026-05-25 05:37:21.892479+00
524,MCPSpend — Real-Time Cost Observability for MCP Tool Calls (New),agent_tools,https://github.com/andreisirbu91-lab/MCPSpend,"Wraps any MCP server and attributes spend per tool, project, and customer. Real-time cost tracking for Model Context Protocol calls. Free tier 25K calls/mo. EU-hosted. Created May 22, 2026.",34,2026-05-25 05:37:21.892479+00
525,Tufte-Claude-Skill — Edward Tufte Chart Skill for Claude Code (159 Stars),agent_infrastructure,https://github.com/aref-vc/tufte-claude-skill,Claude Code skill that turns chart requests into Tufte-compliant visualizations. Distilled from Edward Tufte three foundational books. Demonstrates skills-as-knowledge-transfer — embedding design expertise into agent behavior rather than prompting each time.,159,2026-05-25 05:37:21.892479+00
522,Bleeding Llama CVE-2026-7482 — Ollama CVSS 9.1 Memory Leak via Crafted GGUF (300K Servers),agent_security,https://x.com/airplanestar_/status/2053511535998411244,"Critical vulnerability in Ollama allows remote attackers to leak process memory from 300,000+ exposed servers using crafted GGUF files. Separate unpatched Windows flaws enable persistent code execution through Ollama update mechanism. Affects local AI users, Claude Code, and coding agents.",,2026-05-25 05:37:21.892479+00
521,Daytona — Secure Elastic Infrastructure for Running AI-Generated Code (72.5K Stars),agent_infrastructure,https://github.com/daytonaio/daytona,"Daytona provides secure sandboxes and elastic infrastructure specifically designed for AI-generated code execution. Active releases (v0.180, May 24). Addresses the core problem: your AI agent writes code but where does it run safely? Sandbox isolation + elastic scaling + audit trails.",72460,2026-05-25 05:37:21.892479+00
520,"Piebald-AI Claude Code System Prompts — 10.4K Stars, 187 Versions of Agent Behavior Tracked",agent_infrastructure,https://twitter.com/BeauJohnson89/status/2058384711488008246,"10,472-star repo tracking every Claude Code system prompt change across 187 versions since v2.0.14. 110+ extracted prompt strings including tool descriptions, sub-agent prompts (Plan/Explore/Task), slash commands, compaction, status line, security review, and system reminders. Updated for Claude Code v2.1.150. The angle: if your coding agent changes behavior overnight, this shows exactly what changed. Agent behavior needs version control.",10472,2026-05-25 05:08:17.697727+00
